Shipment ID,Load ID,Date,Month,Year,Carrier Name,Mode of Transport,Product Type,Origin Country,Origin Region,Origin State,Origin City,Origin Zipcode,Origin Area,Destination Country,Destination Region,Destination State,Destination City,Destination Zipcode,Destination Area,Distance_km,Total_Weight_in_Shipment_kg,Transit Time (Days),Operational Status,Shipment Cost (USD),Shipment Planned,Equipment,Equipment Weight Capacity (KG),Equipment_VolumeCapacity_m3,Total Volume in Shipment_m3,Tendered Status,Estimated Delivery Date,Actual_Delivery_Date,Delays,On-Time / Delayed / In-Transit,Shipment Order Type
SHP100785,LD200785,00:00.0,Aug,2023,Continental Logistics,Sea,Direct Materials,India,Asia,West Bengal,Kolkata,700001,Eastern India,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,3620,1384.4,3,Delivered,3235.68,Auto,40FT High Cube Container,26460,76,5.54,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100720,LD200720,00:00.0,Aug,2023,Hapag Lyod,Truck,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,2113,981,2,Delivered,775.23,Auto,20FT Dry Container,25400,33,3.92,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100770,LD200770,00:00.0,Aug,2023,BlueWave,Truck,Semi Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,United States,North America,Massachusetts,Boston,2108,New England,50,2412.4,2,Delivered,215.62,Auto,20FT Dry Container,25400,33,9.65,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100774,LD200774,00:00.0,Aug,2023,GlobeShip,Air,Direct Materials,United States,North America,Arizona,Phoenix,85099,Southwestern US,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,1883,699,1,Delivered,1584.88,Auto,20FT Dry Container,25400,33,2.8,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100735,LD200735,00:00.0,Aug,2023,ONE Liner,Sea,Finished Goods,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",United States,North America,Florida,Miami,33299,South Florida,3259,504.5,5,Delivered,1588.19,Auto,53FT Dry Van Trailer,20412,115,2.02,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100725,LD200725,00:00.0,Aug,2023,AlphaTrans,Sea,Semi Finished Goods,United States,West,California,Los Angeles,90001,South Los Angeles,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,50,3534.5,1,Delivered,280.4,Auto,20FT Dry Container,25400,33,14.14,Rejected,00:00.0,00:00.0,0,On-Time,Single
SHP100716,LD200716,00:00.0,Aug,2023,AMAZON LOGISTICS,Air,Direct Materials,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,United States,West,California,Los Angeles,90001,South Los Angeles,50,86.4,1,Delivered,50,Auto,40FT High Cube Container,26460,76,0.35,Rejected,00:00.0,00:00.0,0,On-Time,Single
SHP100769,LD200769,00:00.0,Aug,2023,Continental Logistics,Rail,Finished Goods,United States,West,California,Los Angeles,90001,South Los Angeles,United States,North America,New York,New York City,10292,Northeastern US,4011,978,5,Cancelled,1711.7,Auto,40FT Standard Container,26730,67,3.91,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100755,LD200755,00:00.0,Aug,2023,GlobeShip,Truck,Semi Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,1422,1145.7,3,Cancelled,50,Auto,Flatbed Trailer,30000,120,4.58,Rejected,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100747,LD200747,00:00.0,Aug,2023,AlphaTrans,Sea,Direct Materials,United States,West,California,Los Angeles,90001,South Los Angeles,United States,Northeast,New York,New York,10001,Manhattan,3310,1274.5,1,Delivered,1402.4,Auto,40FT Standard Container,26730,67,5.1,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100721,LD200721,00:00.0,Aug,2023,UPS,Air,Finished Goods,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,Arizona,Phoenix,85099,Southwestern US,2478,1733.5,3,Delivered,1073.87,Auto,20FT Dry Container,25400,33,6.93,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100778,LD200778,00:00.0,Aug,2023,AMAZON LOGISTICS,Truck,Semi Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,United States,North America,New York,New York City,10292,Northeastern US,3256,603.2,2,Delivered,1621.15,Auto,40FT High Cube Container,26460,76,2.41,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100838,LD200838,00:00.0,Sep,2023,ONE Liner,Rail,Direct Materials,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,India,Asia,Delhi(NCT),Delhi,110001,Northern India,2704,1624.7,2,Delivered,933.94,Auto,40FT REEFER,25000,68,6.5,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100810,LD200810,00:00.0,Sep,2023,UPS,Truck,Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,632,10,1,Delivered,560.46,Auto,20FT Dry Container,25400,33,0.04,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100855,LD200855,00:00.0,Sep,2023,ONE Liner,Truck,Semi Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,United States,North America,Illinois,Chicago,60601,Midwest US,4145,1627.6,9,Delivered,1366.09,Auto,20FT Dry Container,25400,33,6.51,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100815,LD200815,00:00.0,Sep,2023,KKW Trucking Inc.,Sea,Direct Materials,United States,West,California,Los Angeles,90001,South Los Angeles,India,Asia,Delhi(NCT),Delhi,110001,Northern India,3546,180.4,6,Delivered,1833.49,Auto,20FT Dry Container,25400,33,0.72,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100887,LD200887,00:00.0,Sep,2023,Hapag Lyod,Truck,Finished Goods,United States,North America,Illinois,Chicago,60601,Midwest US,United States,North America,Texas,Dallas,75398,North Texas,2778,1712.8,3,Delivered,1109.57,Auto,Flatbed Trailer,30000,120,6.85,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100803,LD200803,00:00.0,Sep,2023,Continental Logistics,Sea,Semi Finished Goods,United States,North America,Arizona,Phoenix,85099,Southwestern US,Germany,Berlin,Berlin,Berlin,10115,Mitte,5504,603.9,6,Delivered,2674.34,Auto,53FT Dry Van Trailer,20412,115,2.42,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100864,LD200864,00:00.0,Sep,2023,Hapag Lyod,Truck,Direct Materials,United States,Northeast,New York,New York,10001,Manhattan,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,1265,262.8,2,Delivered,690.37,Auto,20FT Dry Container,25400,33,1.05,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100806,LD200806,00:00.0,Sep,2023,FastLane,Truck,Finished Goods,United States,North America,Texas,Houston,77001,Southeastern Texas,United States,North America,Tennessee,Nashville,37201,Central Tennessee,3091,10,5,Delivered,1660.46,Auto,40FT Standard Container,26730,67,0.04,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100873,LD200873,00:00.0,Sep,2023,Maersk,Truck,Semi Finished Goods,United States,North America,Florida,Miami,33299,South Florida,China,Asia,Beijing Municipality,Beijing,100000,North China,3504,1080.4,3,Delivered,50,Auto,53FT Dry Van Trailer,20412,115,4.32,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100882,LD200882,00:00.0,Sep,2023,AMAZON LOGISTICS,Air,Direct Materials,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,50,397.2,1,Delivered,50,Auto,53FT Dry Van Trailer,20412,115,1.59,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100866,LD200866,00:00.0,Sep,2023,MSC,Air,Finished Goods,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,United States,North America,Arizona,Phoenix,85099,Southwestern US,50,2262.1,1,Delivered,155.52,Auto,40FT High Cube Container,26460,76,9.05,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100840,LD200840,00:00.0,Sep,2023,UPS,Rail,Semi Finished Goods,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,3404,1748.7,5,Delivered,2182.21,Auto,40FT REEFER,25000,68,6.99,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100816,LD200816,00:00.0,Sep,2023,KKW Trucking Inc.,Truck,Direct Materials,India,Asia,West Bengal,Kolkata,700001,Eastern India,China,Asia,Beijing Municipality,Beijing,100000,North China,61,1196.2,1,Delivered,50,Auto,20FT Dry Container,25400,33,4.78,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100880,LD200880,00:00.0,Sep,2023,Continental Logistics,Truck,Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,China,Asia,Beijing Municipality,Beijing,100000,North China,5150,1629.9,7,Delivered,2164.75,Auto,40FT High Cube Container,26460,76,6.52,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100805,LD200805,00:00.0,Sep,2023,UPS,Rail,Semi Finished Goods,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,United States,West,California,Los Angeles,90001,South Los Angeles,3777,371.1,3,Delivered,1654.67,Auto,40FT High Cube Container,26460,76,1.48,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100817,LD200817,00:00.0,Sep,2023,Fedex ,Truck,Direct Materials,United States,North America,Massachusetts,Boston,2108,New England,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,1609,680.5,4,Delivered,1127.28,Auto,20FT Dry Container,25400,33,2.72,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP100858,LD200858,00:00.0,Sep,2023,ONE Liner,Air,Finished Goods,United States,Northeast,New York,New York,10001,Manhattan,United States,North America,New York,New York City,10292,Northeastern US,3097,285.3,3,Delivered,1115.19,Auto,53FT Dry Van Trailer,20412,115,1.14,Rejected,00:00.0,00:00.0,1,On-Time,Single
SHP100861,LD200861,00:00.0,Sep,2023,GlobeShip,Truck,Semi Finished Goods,United States,Northeast,New York,New York,10001,Manhattan,China,Asia,Beijing Municipality,Beijing,100000,North China,1208,2051,1,Delivered,89.94,Manual,40FT Standard Container,26730,67,8.2,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100863,LD200863,00:00.0,Sep,2023,MSC,Truck,Direct Materials,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Texas,Houston,77001,Southeastern Texas,651,577.5,2,Cancelled,1118.21,Manual,40FT High Cube Container,26460,76,2.31,Accepted,00:00.0,NULL,NULL,Cancelled,Single
SHP100829,LD200829,00:00.0,Sep,2023,DHL Express,Rail,Finished Goods,United States,North America,Arizona,Phoenix,85099,Southwestern US,India,Asia,Delhi(NCT),Delhi,110001,Northern India,1248,1017,1,Delivered,1045.53,Auto,40FT Standard Container,26730,67,4.07,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP100846,LD200846,00:00.0,Sep,2023,Hapag Lyod,Rail,Semi Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,2411,1832.6,3,Cancelled,1735.85,Auto,40FT REEFER,25000,68,7.33,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100819,LD200819,00:00.0,Sep,2023,GlobeShip,Air,Direct Materials,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,United States,North America,Massachusetts,Boston,2108,New England,2889,1747.3,2,Delivered,50,Auto,40FT REEFER,25000,68,6.99,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100813,LD200813,00:00.0,Sep,2023,Maersk,Sea,Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,5461,10,4,Delivered,3467.55,Auto,20FT Dry Container,25400,33,0.04,Rejected,00:00.0,00:00.0,0,On-Time,Single
SHP100856,LD200856,00:00.0,Sep,2023,Fedex ,Truck,Semi Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,1833,162.5,4,Delivered,518.04,Auto,Flatbed Trailer,30000,120,0.65,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100859,LD200859,00:00.0,Sep,2023,MSC,Truck,Direct Materials,United States,North America,California,Los Angeles,90001,Southern California,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,2631,1382.4,2,Delivered,1080.15,Auto,Flatbed Trailer,30000,120,5.53,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100836,LD200836,00:00.0,Sep,2023,ONE Liner,Truck,Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,2654,920.1,5,Delivered,168.64,Auto,40FT Standard Container,26730,67,3.68,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100869,LD200869,00:00.0,Sep,2023,KKW Trucking Inc.,Rail,Semi Finished Goods,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,New York,New York City,10292,Northeastern US,3172,899.3,6,Cancelled,419.21,Auto,20FT Dry Container,25400,33,3.6,Accepted,00:00.0,NULL,NULL,Cancelled,Single
SHP100868,LD200868,00:00.0,Sep,2023,AlphaTrans,Truck,Direct Materials,China,Asia,Beijing Municipality,Beijing,100000,North China,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,1340,1779.7,1,Delivered,52.91,Auto,Flatbed Trailer,30000,120,7.12,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100878,LD200878,00:00.0,Sep,2023,BlueWave,Truck,Finished Goods,United States,North America,Georgia,Atlanta,30301,Southeastern US,United States,North America,Tennessee,Nashville,37201,Central Tennessee,3743,694.9,6,Delivered,698.87,Auto,40FT REEFER,25000,68,2.78,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100814,LD200814,00:00.0,Sep,2023,FastLane,Air,Semi Finished Goods,United States,North America,Florida,Miami,33299,South Florida,India,Asia,West Bengal,Kolkata,700001,Eastern India,1322,1223.4,1,Cancelled,1068.29,Auto,40FT High Cube Container,26460,76,4.89,Rejected,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100852,LD200852,00:00.0,Sep,2023,AMAZON LOGISTICS,Sea,Direct Materials,United States,Northeast,New York,New York,10001,Manhattan,United States,North America,California,Los Angeles,90001,Southern California,2502,1473,4,Delivered,1824.64,Auto,20FT Dry Container,25400,33,5.89,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100800,LD200800,00:00.0,Sep,2023,FastLane,Air,Finished Goods,United States,North America,New York,New York City,10292,Northeastern US,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,521,1080.8,1,Delivered,483.63,Auto,40FT High Cube Container,26460,76,4.32,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP100883,LD200883,00:00.0,Sep,2023,KKW Trucking Inc.,Sea,Semi Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,United States,North America,Florida,Miami,33299,South Florida,2002,1312.7,2,Delivered,1233.82,Auto,Flatbed Trailer,30000,120,5.25,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100854,LD200854,00:00.0,Sep,2023,ONE Liner,Truck,Direct Materials,United States,North America,New York,New York City,10292,Northeastern US,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,2573,531.4,2,Delivered,1708.68,Auto,53FT Dry Van Trailer,20412,115,2.13,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100897,LD200897,00:00.0,Sep,2023,AMAZON LOGISTICS,Sea,Finished Goods,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,182,739.4,2,Delivered,1054.91,Auto,53FT Dry Van Trailer,20412,115,2.96,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100898,LD200898,00:00.0,Sep,2023,KKW Trucking Inc.,Truck,Semi Finished Goods,China,Asia,Beijing Municipality,Beijing,100000,North China,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,4585,2095.1,4,Delivered,2688.77,Manual,40FT Standard Container,26730,67,8.38,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100837,LD200837,00:00.0,Sep,2023,AMAZON LOGISTICS,Truck,Direct Materials,Germany,Berlin,Berlin,Berlin,10115,Mitte,United States,Northeast,New York,New York,10001,Manhattan,2196,10,5,Cancelled,744.52,Auto,40FT High Cube Container,26460,76,0.04,Rejected,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100820,LD200820,00:00.0,Sep,2023,BlueWave,Truck,Finished Goods,China,Asia,Beijing Municipality,Beijing,100000,North China,United States,West,California,Los Angeles,90001,South Los Angeles,5251,1328.5,5,Delivered,2232.91,Auto,40FT Standard Container,26730,67,5.31,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100893,LD200893,00:00.0,Sep,2023,Fedex ,Sea,Semi Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,Germany,Berlin,Berlin,Berlin,10115,Mitte,2626,1943.8,3,Delivered,809.27,Auto,40FT REEFER,25000,68,7.78,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP100891,LD200891,00:00.0,Sep,2023,DHL Express,Air,Direct Materials,United States,North America,New York,New York City,10292,Northeastern US,United States,Northeast,New York,New York,10001,Manhattan,4318,330.2,9,Delivered,2508.61,Auto,53FT Dry Van Trailer,20412,115,1.32,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100888,LD200888,00:00.0,Sep,2023,UPS,Air,Finished Goods,United States,West,California,Los Angeles,90001,South Los Angeles,United States,Northeast,New York,New York,10001,Manhattan,3504,922.6,5,Delivered,1868.6,Auto,40FT Standard Container,26730,67,3.69,Rejected,00:00.0,00:00.0,0,On-Time,Single
SHP100822,LD200822,00:00.0,Sep,2023,AMAZON LOGISTICS,Truck,Semi Finished Goods,United States,West,California,Los Angeles,90001,South Los Angeles,United States,North America,New York,New York City,10292,Northeastern US,658,34.7,1,Delivered,212.2,Auto,Flatbed Trailer,30000,120,0.14,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100809,LD200809,00:00.0,Sep,2023,Continental Logistics,Sea,Direct Materials,United States,North America,California,Los Angeles,90001,Southern California,China,Asia,Beijing Municipality,Beijing,100000,North China,4618,1618,7,Cancelled,1554.21,Auto,40FT Standard Container,26730,67,6.47,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100825,LD200825,00:00.0,Sep,2023,Maersk,Air,Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,India,Asia,Delhi(NCT),Delhi,110001,Northern India,1722,193.3,2,Delivered,1154.88,Auto,20FT Dry Container,25400,33,0.77,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100830,LD200830,00:00.0,Sep,2023,DHL Express,Sea,Semi Finished Goods,United States,North America,Georgia,Atlanta,30301,Southeastern US,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,4150,1143.8,5,Delivered,1919.9,Auto,40FT Standard Container,26730,67,4.58,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100828,LD200828,00:00.0,Sep,2023,Fedex ,Rail,Direct Materials,United States,North America,New York,New York City,10292,Northeastern US,United States,North America,Florida,Miami,33299,South Florida,2644,610.1,5,Delivered,683.31,Auto,20FT Dry Container,25400,33,2.44,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100844,LD200844,00:00.0,Sep,2023,ONE Liner,Sea,Finished Goods,United States,North America,California,Los Angeles,90001,Southern California,United States,North America,Tennessee,Nashville,37201,Central Tennessee,961,446.4,1,Delivered,912.04,Auto,53FT Dry Van Trailer,20412,115,1.79,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100884,LD200884,00:00.0,Sep,2023,AMAZON LOGISTICS,Sea,Semi Finished Goods,India,Asia,West Bengal,Kolkata,700001,Eastern India,United States,North America,Florida,Miami,33299,South Florida,1599,580.4,3,Delivered,1161.28,Auto,53FT Dry Van Trailer,20412,115,2.32,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100879,LD200879,00:00.0,Sep,2023,Hapag Lyod,Air,Direct Materials,United States,North America,Massachusetts,Boston,2108,New England,China,Asia,Beijing Municipality,Beijing,100000,North China,2578,305,1,Delivered,1113.85,Auto,53FT Dry Van Trailer,20412,115,1.22,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100853,LD200853,00:00.0,Sep,2023,GlobeShip,Air,Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",4750,3428.8,4,Delivered,3710.41,Auto,20FT Dry Container,25400,33,13.72,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100899,LD200899,00:00.0,Sep,2023,DHL Express,Air,Semi Finished Goods,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,4411,91.7,5,Delivered,3808.82,Auto,40FT REEFER,25000,68,0.37,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100872,LD200872,00:00.0,Sep,2023,BlueWave,Truck,Direct Materials,Germany,Berlin,Berlin,Berlin,10115,Mitte,India,Asia,Delhi(NCT),Delhi,110001,Northern India,2408,1985.1,3,Delivered,1097.73,Auto,40FT Standard Container,26730,67,7.94,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100845,LD200845,00:00.0,Sep,2023,AMAZON LOGISTICS,Truck,Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,1678,736.5,2,Cancelled,423.29,Auto,40FT REEFER,25000,68,2.95,Rejected,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100808,LD200808,00:00.0,Sep,2023,Hapag Lyod,Truck,Semi Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,2652,1663.5,3,Delivered,921.96,Auto,40FT High Cube Container,26460,76,6.65,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100831,LD200831,00:00.0,Sep,2023,ONE Liner,Truck,Direct Materials,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,United States,North America,Florida,Miami,33299,South Florida,50,660.1,1,Delivered,50,Auto,40FT REEFER,25000,68,2.64,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100826,LD200826,00:00.0,Sep,2023,Continental Logistics,Sea,Finished Goods,Germany,Berlin,Berlin,Berlin,10115,Mitte,China,Asia,Beijing Municipality,Beijing,100000,North China,1649,677.2,2,Cancelled,245.09,Auto,Flatbed Trailer,30000,120,2.71,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100843,LD200843,00:00.0,Sep,2023,FastLane,Truck,Semi Finished Goods,United States,North America,Illinois,Chicago,60601,Midwest US,United States,North America,Arizona,Phoenix,85099,Southwestern US,1909,221.5,3,Delivered,1604.71,Auto,Flatbed Trailer,30000,120,0.89,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100874,LD200874,00:00.0,Sep,2023,Hapag Lyod,Rail,Direct Materials,United States,North America,Georgia,Atlanta,30301,Southeastern US,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,1671,3033.5,1,Delivered,224.81,Auto,40FT High Cube Container,26460,76,12.13,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100860,LD200860,00:00.0,Sep,2023,BlueWave,Sea,Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,India,Asia,Delhi(NCT),Delhi,110001,Northern India,799,3070.3,1,Delivered,769.97,Auto,20FT Dry Container,25400,33,12.28,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100865,LD200865,00:00.0,Sep,2023,Maersk,Truck,Semi Finished Goods,United States,West,California,Los Angeles,90001,South Los Angeles,India,Asia,Delhi(NCT),Delhi,110001,Northern India,639,743.1,2,Delivered,879.33,Auto,20FT Dry Container,25400,33,2.97,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100850,LD200850,00:00.0,Sep,2023,AMAZON LOGISTICS,Air,Direct Materials,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,China,Asia,Beijing Municipality,Beijing,100000,North China,1428,1670.9,1,Delivered,646.5,Auto,40FT High Cube Container,26460,76,6.68,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100847,LD200847,00:00.0,Sep,2023,AMAZON LOGISTICS,Truck,Finished Goods,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,United States,North America,New York,New York City,10292,Northeastern US,2958,1519.4,5,Cancelled,1437.45,Auto,Flatbed Trailer,30000,120,6.08,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100802,LD200802,00:00.0,Sep,2023,KKW Trucking Inc.,Rail,Semi Finished Goods,United States,North America,Massachusetts,Boston,2108,New England,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,2183,2143.4,2,Delivered,1497.59,Auto,40FT High Cube Container,26460,76,8.57,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100824,LD200824,00:00.0,Sep,2023,FastLane,Rail,Direct Materials,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,United States,North America,Tennessee,Nashville,37201,Central Tennessee,1164,10,1,Delivered,1067.9,Auto,40FT REEFER,25000,68,0.04,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100801,LD200801,00:00.0,Sep,2023,DHL Express,Truck,Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,3262,1238.3,4,Delivered,525.76,Auto,Flatbed Trailer,30000,120,4.95,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100851,LD200851,00:00.0,Sep,2023,Continental Logistics,Truck,Semi Finished Goods,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,3592,2174.8,3,Delivered,2477.8,Auto,40FT Standard Container,26730,67,8.7,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100804,LD200804,00:00.0,Sep,2023,Maersk,Truck,Direct Materials,United States,North America,Massachusetts,Boston,2108,New England,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,1613,1499.1,2,Delivered,836.02,Auto,40FT Standard Container,26730,67,6,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100886,LD200886,00:00.0,Sep,2023,KKW Trucking Inc.,Air,Finished Goods,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,India,Asia,Maharashtra,Mumbai,400001,Western India,3865,1290.8,4,Delivered,2400.42,Auto,Flatbed Trailer,30000,120,5.16,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
